merchant_abn,name,tags,revenue_level,take_rate
42226247639,Elit Fermentum Inc.,bicycle,a,6.0
42270780873,Quisque Nonummy Corp.,motor,a,5.55
42298598169,Velit Egestas PC,equipment,b,4.77
42309113034,Nisi Incorporated,garden supply,c,2.44
42330360779,Risus In Consulting,shoe,b,4.35
42355028515,Eu Inc.,garden supply,a,5.97
42368556376,At Iaculis Corp.,florists,c,2.26
42392117775,Ultrices Iaculis Odio Incorporated,art dealer,a,6.08
42399949944,Interdum Ligula Institute,books,b,4.08
42420316138,Ipsum Corp.,hobby,a,5.99
42454170286,Nunc Institute,art dealer,c,1.65
42461534060,Elit LLP,antique,b,3.98
42464370262,Dolor Ltd,hobby,a,5.9
42483854662,Magna Sed Corp.,motor,b,3.9
42497793396,Nunc Id LLP,watch,b,3.12
42500153308,Vestibulum Accumsan Corp.,digital goods,d,0.62
42515892480,Quisque Purus LLC,health,b,3.29
42543374304,Morbi Metus Vivamus Inc.,computer,a,6.17
42562731929,Et Magnis Incorporated,stationery,c,1.98
42590000698,Est Tempor Institute,computer,c,3.04
42598866237,Ultrices Posuere LLC,books,a,6.49
42623634273,Lobortis Incorporated,florists,a,6.1
42633587085,Lorem Sit Amet Incorporated,opticians,a,6.21
42657888176,Et Lacinia Company,tent,b,3.63
42665580539,Vitae Mauris Sit Corporation,art dealer,b,3.75
42672975886,Placerat Augue Incorporated,garden supply,a,6.29
42676690865,Luctus Lobortis Inc.,shoe,b,4.42
42724910979,Vitae Nibh Donec Institute,motor,b,3.93
42735118354,Imperdiet LLC,computer,b,4.65
42752230305,Ut Molestie Foundation,garden supply,a,6.47
42757999502,In Lobortis Tellus Foundation,artist supply,d,1.27
42807026185,Nunc Laoreet Incorporated,shoe,c,2.36
42822345560,Erat Nonummy Ultricies Incorporated,gift,a,6.06
42876620841,Non Ltd,shoe,c,1.98
42878473215,Lobortis Inc.,shoe,a,6.77
42940970845,Erat Eget Ipsum Industries,computer,c,3.0
42950328371,Tempus Non Corp.,tent,b,4.52
43006743995,Vestibulum Mauris Magna Institute,furniture,b,4.83
43034165541,Sit Amet Lorem Institute,computer,c,2.25
43061683632,A Facilisis PC,watch,c,2.73
43065012749,Nibh Donec Est Inc.,music,b,3.11
43065448760,Curae Donec Foundation,computer,a,5.66
43073797016,Molestie Arcu Corporation,health,c,2.27
43078277216,Fermentum Risus Ltd,garden supply,a,5.95
43083074133,Faucibus Leo In LLC,jewelry,c,2.24
43127814599,Nam Ligula Elit Foundation,garden supply,b,3.58
43152535761,Nibh PC,furniture,b,3.17
43159973833,Nulla Tincidunt Corporation,shoe,b,4.02
43162178066,Nascetur Ridiculus LLP,cable,b,4.39
43168490529,Quis Diam PC,books,b,3.21
43186523025,Lorem Ipsum Sodales Industries,florists,b,4.47
43188424684,Est Mollis Non Inc.,watch,c,2.37
43270522454,Lacus Ut Institute,florists,b,3.64
43301018611,Dui Nec Corp.,computer,b,4.17
43308864284,Eleifend Incorporated,tent,b,4.67
43321695302,Ante Limited,health,b,4.51
43329313854,Rutrum Fusce Dolor LLP,opticians,a,5.56
43349891433,Urna Inc.,cable,b,3.7
43356103768,Odio Limited,furniture,a,6.09
43426057710,Eleifend Vitae Inc.,telecom,b,4.15
43437492698,In Limited,art dealer,b,3.85
43454001249,Quisque Purus Associates,telecom,b,4.97
43458285598,Odio Tristique Ltd,artist supply,a,6.63
43551786225,In Mi Consulting,motor,a,6.36
43590095676,Fermentum Fermentum Corporation,motor,b,3.98
43611981873,Suscipit LLC,computer,e,0.3
43650058736,Malesuada Consulting,health,a,6.7
43660707274,Nulla Integer Vulputate Ltd,cable,c,1.53
43671774465,Condimentum Donec At Ltd,computer,a,6.3
43696313879,Imperdiet Ullamcorper Corp.,cable,b,3.27
43698886228,Nec Quam Corp.,antique,c,3.08
43698901053,Pede Praesent Ltd,tent,a,5.98
43711175854,Amet Consectetuer Consulting,garden supply,a,6.65
43719937438,Class Aptent Taciti Industries,cable,b,5.01
43725628716,Proin Velit Sed Limited,hobby,a,5.53
43753915542,Integer Aliquam Associates,music,b,4.54
43801715289,Mollis Duis Sit Foundation,art dealer,b,4.04
43828324372,Eu Nulla Corporation,telecom,a,5.9
43833568675,Eu Odio Corp.,telecom,b,4.69
43835684204,Interdum Feugiat Sed Consulting,music,a,6.03
43838212570,Ullamcorper Magna Sed Incorporated,jewelry,b,3.36
43861698351,Commodo PC,computer,c,2.97
43892584139,Molestie Dapibus Ligula Corp.,opticians,d,1.27
43908105892,Nisi Cum Corp.,artist supply,b,3.76
43909512451,Libero Consulting,bicycle,c,2.47
43930439013,Dignissim Institute,telecom,b,5.06
43980535151,Justo Corp.,digital goods,a,6.0
44010826572,Eros Non LLP,garden supply,b,4.13
44069268193,Sem Mollis LLP,computer,c,1.67
44126901587,Tempus Non Associates,watch,a,6.45
44160392990,Sociis Natoque Incorporated,digital goods,a,5.97
44210076869,Volutpat Nulla Facilisis LLP,florists,c,2.72
44313899037,Sem Pellentesque Industries,furniture,b,4.49
44344566262,Egestas A PC,art dealer,c,2.06
44345785419,Phasellus Nulla LLC,jewelry,a,6.07
44387175188,Dolor Vitae Industries,gift,b,4.71
44403753948,Urna LLC,florists,a,6.19
44440245427,In Felis Inc.,equipment,c,2.59
44454840859,Erat Eget Ipsum PC,cable,a,5.62
44461622420,Tempor Arcu Associates,artist supply,c,1.53
44473011453,Magnis Inc.,artist supply,a,5.98
44486718758,Luctus Et Ultrices LLC,health,b,4.77
44488833452,Aliquet Diam Inc.,health,b,5.04
44496269421,Nisl Sem Industries,shoe,c,1.52
44527459864,Felis Nulla Tempor Industries,art dealer,b,3.47
44539609516,Dolor Limited,art dealer,b,5.07
44576099269,Pretium Neque LLP,computer,a,5.64
44594244784,Dapibus Id Incorporated,gift,b,3.3
44631836704,Auctor Incorporated,furniture,b,5.07
44653528319,Turpis Vitae Industries,cable,a,6.59
44659323510,Aliquam Ornare Institute,garden supply,a,5.53
44674493330,Commodo Incorporated,music,a,6.4
44771894352,Ante Vivamus Inc.,equipment,a,6.09
44779505142,Mauris Integer Corp.,digital goods,d,1.39
44780100984,Quam Quis Consulting,florists,b,4.86
44780781318,Blandit LLP,artist supply,c,2.49
44828910341,Ac Orci Ut Corporation,artist supply,a,6.81
44837192214,Donec At PC,cable,a,6.07
44915049915,Nulla Foundation,computer,c,2.45
44997402413,Sapien Cursus In Limited,bicycle,a,6.95
45030176527,Non Enim Incorporated,books,b,4.72
45056974934,Vel Pede Blandit Incorporated,computer,a,6.72
45073039817,Praesent Interdum Ligula LLC,stationery,a,5.61
45105237896,Sociis Natoque Limited,digital goods,a,6.89
45151159881,Ac Urna PC,books,c,1.58
45159852190,Turpis Egestas Aliquam Associates,cable,b,4.39
45162888565,Risus Morbi LLC,stationery,c,2.67
45237488374,Non Lobortis Quis Associates,telecom,c,1.48
45244796758,Vitae Dolor LLP,computer,a,6.14
45247456727,Convallis Ligula Corp.,artist supply,c,2.89
45281821904,Mollis Nec Cursus Corp.,gift,a,5.56
45322831450,Non Sapien Molestie Corporation,bicycle,a,6.96
45328073484,Metus Sit Amet Ltd,shoe,b,4.18
45337626814,Ligula Associates,gift,c,2.14
45339304653,Phasellus Libero Institute,cable,a,6.43
45344861464,Convallis Est Vitae Industries,stationery,b,4.0
45362042297,Cursus Integer Foundation,watch,a,6.05
45367256033,Nunc Ac Inc.,motor,b,4.01
45380641195,Nisl Arcu Iaculis Incorporated,computer,a,6.12
45426079849,A Company,bicycle,c,3.0
45432243315,Fringilla Euismod PC,bicycle,a,6.6
45433476494,Adipiscing Elit Foundation,computer,a,5.82
45446645240,Vivamus Rhoncus Limited,computer,b,4.56
45461747256,Enim Sed Ltd,music,c,2.33
45466221547,Eu LLC,computer,b,3.49
45480771376,Facilisis Eget Limited,florists,a,5.98
45504841435,Donec Vitae Company,books,d,0.72
45558962649,Luctus Industries,books,a,6.89
45559085309,A Auctor Non Corporation,shoe,a,5.58
45567605014,Vel Arcu Industries,motor,b,3.13
45572698303,Libero Proin Corp.,shoe,b,3.3
45577247100,Ante Consulting,shoe,b,3.58
45578529693,Vulputate Company,gift,a,6.99
45601456298,Libero Morbi Accumsan Industries,music,a,5.56
45629217853,Lacus Consulting,gift,a,6.98
45636462354,Amet Consectetuer Limited,garden supply,a,6.32
45644137007,Eu Euismod Corporation,florists,a,6.18
45648966421,Morbi Tristique Senectus Foundation,gift,a,5.85
45663905997,Lacus Mauris Associates,shoe,e,0.48
45677220012,Dolor Fusce Associates,music,c,2.67
45759576746,Auctor Velit PC,garden supply,b,3.39
45783462228,Pretium Neque Morbi Company,tent,a,6.61
45783766755,Purus Duis Corp.,opticians,b,3.74
45785438987,Sit Amet Limited,tent,b,4.95
45827935127,Lorem Auctor Quis Foundation,computer,b,3.83
45865544833,Sociosqu Ad Associates,motor,c,1.6
45875784130,Ultrices Posuere Cubilia Company,telecom,a,6.41
45888399278,Nulla Vulputate LLC,artist supply,a,5.71
45895438985,Luctus Ipsum PC,florists,b,4.57
45899477665,At Incorporated,books,a,5.87
45907060380,Nec Euismod LLC,art dealer,b,3.87
45940422862,Interdum Curabitur Institute,health,b,4.42
45946543693,Egestas Hendrerit LLP,health,a,6.98
46007761675,Est Nunc Ullamcorper Institute,computer,a,5.72
46012371285,A Ultricies Inc.,books,b,4.87
46017523620,Lorem Donec Elementum Corporation,health,c,2.79
46050001394,Donec Associates,garden supply,a,6.11
46054596841,Dolor Sit PC,equipment,a,5.83
46062822745,Ligula Donec Luctus LLP,watch,b,4.82
46079095809,Vivamus Euismod LLP,art dealer,b,3.61
46083747689,Nam Interdum Enim Institute,computer,b,4.24
46087176984,Aliquet Proin LLP,equipment,a,6.29
46116141083,Nisi LLP,garden supply,a,5.68
46145508777,Fringilla Est Industries,music,a,6.57
46185641901,Velit Limited,opticians,c,1.52
46292420800,Aliquam Consulting,furniture,a,5.71
46298404088,Feugiat Sed Nec Institute,books,a,6.16
46308102995,Dictum Eleifend PC,bicycle,a,5.61
46331355995,Duis Risus Corporation,tent,a,6.27
46352584904,Vitae Aliquet Associates,digital goods,c,1.78
46358962964,Non Egestas A Ltd,books,c,2.65
46372571372,Aliquet Vel Company,computer,a,6.48
46380096952,Non Enim Mauris PC,antique,b,3.71
46389689213,Enim Diam Vel Foundation,tent,c,1.62
46391946761,Libero Nec Ligula LLP,stationery,e,0.37
46429297007,Magnis Dis Institute,art dealer,b,4.72
46451548968,Tempus Eu Ligula Limited,health,a,6.04
46456684596,Mi Aliquam LLC,opticians,b,4.63
46471185478,Nunc Quis Limited,telecom,c,2.89
46532597002,Egestas Nunc Industries,computer,b,4.8
46533246372,Ut Quam Inc.,furniture,a,6.73
46537010521,Tempor Augue Ac Company,jewelry,c,2.18
46564887665,Suspendisse LLC,computer,c,2.65
46600268436,Accumsan Inc.,motor,a,5.88
46607130088,Vivamus Sit Consulting,hobby,a,6.22
46622394552,Laoreet Libero Et Ltd,stationery,a,6.76
46630037650,Nam Interdum Ltd,florists,a,6.28
46654841462,Iaculis Enim Corp.,equipment,b,3.81
46666227102,Nulla Semper Corp.,florists,a,6.58
46668174318,Risus Nunc PC,hobby,c,2.69
46674437504,Mi Enim Foundation,computer,b,4.61
46804135891,Suspendisse Dui Corporation,opticians,c,2.93
46817474676,Nec Orci Company,books,c,2.78
46877655150,Vivamus Molestie Foundation,books,b,4.97
46887242827,Sollicitudin PC,equipment,c,2.43
46898641989,Netus Et LLP,jewelry,c,2.23
46916077029,Mauris Aliquam LLC,antique,a,6.8
46953117138,Eu Accumsan Foundation,health,b,3.74
46961494605,Gravida Associates,shoe,a,6.71
46965256386,Nonummy Fusce Corporation,music,b,3.46
46969224554,Accumsan Interdum Foundation,stationery,b,3.64
46970913786,Lectus Ltd,motor,a,6.12
46987545043,Lobortis Nisi Nibh PC,cable,b,4.1
47047735645,Aenean Gravida Institute,antique,c,1.54
47086412084,Eros Limited,digital goods,c,2.52
47087026221,Mauris Sit LLC,bicycle,a,6.74
47100336491,Faucibus Orci Luctus Industries,artist supply,a,5.52
47103021057,Donec Vitae PC,art dealer,c,2.22
47119663770,Mauris Vel Incorporated,bicycle,c,2.77
47124041214,Congue Turpis Institute,opticians,a,6.71
47148752699,Nunc Ut Erat Limited,equipment,b,3.8
47192976569,Ultricies Ornare Elit LLC,telecom,c,2.42
47218919992,Nonummy Ac Industries,shoe,a,6.84
47276015798,Donec Nibh Enim Foundation,gift,a,5.62
47313663897,Ante Ipsum Primis Inc.,gift,b,4.3
47342527664,Ligula Aenean Euismod Foundation,digital goods,a,6.83
47374330858,Aliquam Ultrices Iaculis Corporation,computer,b,3.16
47393015569,Nonummy Ultricies Ornare Inc.,opticians,c,2.69
47407563525,Aliquet Lobortis Nisi Corp.,equipment,b,5.06
47420343703,Ullamcorper Duis Cursus Institute,digital goods,b,3.26
47422313909,Morbi Quis Urna LLP,art dealer,b,4.59
47436492987,Purus Incorporated,tent,b,3.1
47441593515,Tempor PC,jewelry,c,2.17
47459279421,Aliquam Gravida PC,shoe,a,6.86
47480497674,Sem Nulla LLP,artist supply,b,4.35
47484801038,Risus A Corporation,artist supply,b,4.3
47485518426,Quam Curabitur Inc.,cable,c,1.74
47524805326,Gravida Nunc Inc.,motor,e,0.46
47529937246,Nisi Dictum Augue Inc.,books,c,2.85
47594307487,Sed Dolor Industries,watch,c,2.39
47630053533,Risus Odio Auctor Inc.,music,a,5.68
47644196714,Auctor Non Feugiat Inc.,motor,c,1.89
47663262928,Eget Lacus LLP,cable,a,6.66
47694806294,Viverra PC,computer,b,4.93
47721432444,Ultrices Posuere Cubilia Foundation,gift,a,5.52
47740919232,In Scelerisque Company,tent,a,6.13
47773139983,Enim Inc.,opticians,a,6.25
47797405944,Sit Amet Incorporated,art dealer,b,3.75
47830349274,Enim Corp.,florists,b,3.3
47864961615,Enim Mi Corp.,bicycle,a,6.87
47874406074,Et Malesuada Fames PC,health,c,2.95
47874674591,Ligula Tortor Dictum Associates,furniture,a,6.33
47879799074,Proin Incorporated,computer,c,3.06
48080014857,Mauris Eu Incorporated,shoe,b,3.11
48086705406,Nullam Lobortis Corporation,furniture,a,5.55
48091635916,Lorem Ipsum Limited,artist supply,a,5.67
48100934293,Natoque Penatibus Et Limited,bicycle,c,3.09
48185232979,At Limited,garden supply,c,1.58
48196513465,Sagittis Augue Corporation,shoe,a,6.93
48214071373,Ridiculus LLC,motor,b,4.02
48220830699,Nec Diam Duis Corporation,art dealer,c,2.46
48248269920,Etiam Bibendum Fermentum Institute,digital goods,a,6.52
48256546416,Consequat Incorporated,motor,c,2.42
48290289285,Sed Dolor Corporation,telecom,c,2.13
48294164165,Mauris Sit Amet Corp.,books,a,6.15
48294754935,Placerat Eget Institute,tent,c,2.79
48298955262,A Arcu Sed Company,health,c,2.38
48302663667,Eget Tincidunt LLP,furniture,a,6.11
48381670641,Mi Pede Associates,furniture,b,4.01
48390524826,Nec Ante Associates,furniture,b,4.52
48421784228,Rutrum Foundation,equipment,a,6.86
48431515375,Non Hendrerit Id LLP,watch,a,5.86
48465277903,Metus Aenean Industries,music,b,3.21
48534649627,Dignissim Maecenas Foundation,opticians,a,6.64
48534842833,Dictum Eu Inc.,gift,b,3.68
48549026640,Vulputate Risus A Corporation,antique,a,6.14
48624093501,Mi Consulting,art dealer,b,3.84
48625977738,Sit LLP,gift,a,5.65
48640772679,Dictum Cursus Consulting,computer,a,6.85
48646476949,Quam Vel Sapien LLC,books,c,2.53
48666632255,Aliquam Nec Enim LLP,florists,e,0.42
48687812209,Eu Enim LLC,shoe,c,1.55
48699038894,Consectetuer Ipsum Ltd,equipment,c,2.04
48701447259,Adipiscing Lobortis Institute,digital goods,a,5.65
48723861274,Metus Eu LLP,computer,c,1.96
48734393022,Dis Parturient Institute,furniture,c,1.63
48758923477,Semper Dui LLC,bicycle,b,4.18
48770246749,Nisl Arcu Iaculis Foundation,gift,a,6.35
48791943923,Nunc Pulvinar LLC,opticians,c,2.59
48807515867,Magna A Foundation,computer,b,3.8
48817595168,Elit Pede Malesuada Industries,hobby,a,5.55
48854820141,Quam Dignissim Pharetra Foundation,gift,b,3.57
48883076820,Enim Consequat Corporation,computer,b,3.76
48890662808,Facilisis Facilisis Magna Foundation,computer,a,6.44
48934946153,Euismod Et Ltd,furniture,a,5.77
48952879715,Mauris Sagittis Placerat Consulting,shoe,c,1.71
48981211054,Nibh Phasellus Nulla PC,computer,a,6.68
48997695741,Lorem Tristique Institute,furniture,b,4.44
49063322245,Fringilla Donec Associates,antique,b,4.14
49068909356,Euismod Est Inc.,computer,a,6.55
49069349536,Sapien Nunc Inc.,telecom,d,0.61
49125619545,Adipiscing Elit Curabitur PC,cable,a,5.66
49152510995,Sit Ltd,bicycle,a,6.47
49153780138,Ac Orci Ltd,artist supply,a,6.99
49167531725,Felis Institute,digital goods,a,6.42
49212265466,Auctor Company,florists,b,4.5
49278214714,Augue Malesuada LLP,digital goods,a,5.99
49285644021,Dolor Sit Industries,art dealer,b,4.56
49318926537,Ut Nisi Associates,bicycle,c,1.89
49322182190,Gravida Mauris Incorporated,watch,a,6.35
49368160590,Nulla In LLP,computer,b,4.74
49412216510,Nec Quam Curabitur Incorporated,equipment,b,4.99
49418428210,Aliquet Magna A LLP,tent,c,1.58
49439795725,Ut Molestie LLP,garden supply,a,5.57
49460691968,Nisl Sem Associates,artist supply,c,1.86
49482116099,Dignissim Ltd,health,a,5.83
49505931725,Suspendisse Ac Associates,digital goods,b,4.7
49514072231,Eget LLC,stationery,b,3.56
49514806178,Hendrerit Id Ante Corp.,jewelry,c,1.47
49535617047,Rhoncus Ltd,cable,b,4.97
49536733338,Duis A Ltd,stationery,a,5.82
49549583265,Luctus Et Incorporated,tent,a,5.69
49609375026,Convallis LLC,stationery,b,4.52
49640494725,Magna Praesent Interdum Ltd,bicycle,b,3.19
49647278647,Suspendisse Sagittis Institute,hobby,b,3.67
49715970676,Lobortis Quis Foundation,furniture,b,3.12
49736594003,Volutpat Ornare Associates,computer,c,2.45
49758515423,Ac Turpis Egestas PC,watch,a,6.26
49784932478,A Facilisis Non Inc.,telecom,b,4.71
49802393568,Non Enim Limited,health,c,2.16
49811126264,Blandit Nam LLC,tent,b,4.98
49837617638,Adipiscing Elit Inc.,equipment,b,3.84
49839448838,Enim Gravida Sit Incorporated,music,c,1.85
49867386620,A Malesuada Id Ltd,music,a,6.38
49891706470,Non Vestibulum Industries,tent,a,5.8
49925232405,Aliquam Tincidunt Nunc PC,florists,c,2.5
50027089877,Phasellus Fermentum PC,opticians,b,4.38
50028551673,Vel Faucibus Institute,watch,b,4.78
50050487900,Nec Urna Corporation,tent,a,6.38
50075408315,Aliquam Gravida Mauris Company,digital goods,a,6.99
50100476535,Praesent Corp.,watch,c,1.59
50131473008,Urna PC,hobby,a,6.55
50138044308,Nullam Feugiat Placerat Industries,florists,a,5.55
50142652861,Vel Lectus Cum Inc.,health,c,2.69
50185854379,Adipiscing Lacus Limited,equipment,c,1.88
50315283629,Iaculis Aliquet Diam LLC,garden supply,c,1.76
50321300271,Augue Industries,bicycle,b,4.24
50378976033,Tellus Industries,watch,a,5.82
50420515690,Curabitur Limited,furniture,a,6.69
50423424106,Aliquam Adipiscing Institute,bicycle,c,1.77
50446282783,Volutpat Ornare Corp.,furniture,a,6.74
50450845980,Malesuada Vel Limited,stationery,a,5.7
50457372084,Lacus Nulla Tincidunt Incorporated,digital goods,a,6.62
50463196502,Lorem Ipsum Dolor Consulting,artist supply,a,5.97
50467745297,Eleifend Nec Consulting,furniture,a,6.54
50467815381,Justo Eu Inc.,cable,b,3.29
50476338980,Vitae Odio Sagittis Associates,music,a,6.74
50506553485,Dictum Cursus Nunc Ltd,artist supply,a,6.05
50532670634,Accumsan Laoreet Ipsum Company,antique,c,2.48
50551188214,Mauris Nulla Integer LLC,furniture,c,1.53
50585758076,Orci Luctus Et Corp.,artist supply,a,6.14
50589958690,Nibh Quisque Corp.,telecom,b,3.15
50600353536,Aenean Eget Incorporated,garden supply,b,4.04
50623435704,Fusce Mollis Inc.,watch,b,3.27
50644203172,Ut LLC,hobby,b,4.64
50667745027,Et Malesuada Fames Ltd,shoe,b,3.68
50755717212,Iaculis Odio LLP,antique,b,4.22
50766787885,Imperdiet Erat PC,cable,b,4.8
50859331573,In Tempus PC,florists,a,6.43
50866797623,Cum Sociis Natoque Incorporated,gift,c,2.82
50885695263,Euismod Institute,cable,c,2.84
50894040234,Auctor Nunc Nulla Industries,shoe,a,6.41
50913027463,Quis Corporation,garden supply,b,3.55
50921929340,Aliquet Odio Ltd,music,d,0.76
50931818377,Lobortis Ltd,books,b,4.17
50940521426,Vel Est Tempor Ltd,equipment,c,2.69
50951615219,Mauris Aliquam Eu Incorporated,florists,a,5.89
50967757909,Eu Dui Cum Incorporated,artist supply,c,2.38
51001050159,Eleifend Egestas Corporation,hobby,c,2.83
51016899219,Dolor Fusce Industries,motor,a,5.84
51026003250,Sed Pharetra Felis LLP,shoe,a,5.84
51043338345,A Malesuada Corporation,artist supply,c,2.09
51080350356,Magna Phasellus Dolor Institute,gift,a,6.96
51087215585,Vitae Velit Egestas Foundation,jewelry,b,4.44
51094717964,Tempor Diam Dictum Corporation,books,a,5.62
51149146502,Sed Malesuada Ltd,gift,b,4.05
51163531045,Turpis In LLP,music,b,4.03
51221851716,Ac Turpis Inc.,tent,a,6.77
51253553943,Aliquam Erat LLP,tent,a,5.74
51258621486,Dis Ltd,cable,a,5.66
